TiempoEjecucion,AnguloPitch,AnguloRoll,AnguloYaw,G_Pitch,G_Roll,G_Yaw,G_Pitch_filtrada,G_Roll_filtrada,G_Yaw_filtrada,Ax,Ay,Az,Ax_filtrada,Ay_filtrada,Az_filtrada,posZ,posZ_filtrada,velZ,motorDelantero,motorTrasero,motorDerecho,motorIzquierdo,EstadoEncendido,MensajesRecibidos
52.198744058,-1,0,0,0,-1,0,1,1,-1,71,-6,142,16,-79,142,0,0,0,117,103,102,116,1,4627
52.209850073,-1,0,0,-2,0,0,1,1,0,-55,-11,32,57,-83,151,0,0,0,117,103,102,116,1,4628
52.223705053,-1,0,0,-2,0,0,1,1,0,-55,-11,32,57,-83,151,0,0,0,105,116,114,103,1,4629
52.231829882,-1,0,0,-2,0,0,0,0,0,-55,-11,32,57,-83,151,0,0,0,105,116,114,103,1,4630
52.251689911,-2,0,0,-3,0,0,0,0,0,-21,-67,5,58,-55,197,0,0,0,117,100,101,120,1,4631
52.262773991,-2,0,0,-3,0,0,-3,-1,1,-14,-13,208,16,-28,242,0,0,0,117,100,101,120,1,4632
52.274338961,-2,0,0,-3,0,0,-3,-1,1,-14,-13,208,16,-28,242,0,0,0,101,117,115,104,1,4633
52.284708977,-2,0,0,-3,0,0,-2,-3,0,-14,-13,208,16,-28,242,0,0,0,101,117,115,104,1,4634
52.305702925,0,0,0,-3,0,0,0,-2,-1,113,165,251,-31,-15,7,0,0,0,112,107,112,107,1,4635
52.318832874,0,0,0,-3,0,0,0,0,-1,-8,45,241,-22,7,251,0,0,0,112,107,112,107,1,4636
52.328176975,0,0,0,-3,0,0,0,0,-1,-8,45,241,-22,7,251,0,0,0,114,104,107,113,1,4637
52.338888883,0,0,0,-2,0,0,-1,0,0,-8,45,241,-22,7,251,0,0,0,114,104,107,113,1,4638
52.35878706,1,0,0,-1,0,0,-1,0,0,-25,109,33,36,63,232,0,0,0,108,111,116,103,1,4639
52.369696855,2,0,0,0,1,0,-2,1,0,5,65,37,56,114,241,0,0,0,108,111,116,103,1,4640
52.380671978,2,0,0,0,1,0,-2,1,0,5,65,37,56,114,241,0,0,0,108,111,99,120,1,4641
52.391813993,2,0,0,0,1,0,-2,0,0,5,65,37,56,114,241,0,0,0,104,117,98,119,1,4642
52.411669969,3,0,0,1,1,0,-2,0,0,5,38,203,10,108,15,0,0,0,107,114,113,104,1,4643
52.42278409,2,-2,0,2,0,0,1,0,0,-19,-5,29,-31,64,19,0,0,0,107,114,113,104,1,4644
52.433907032,2,-2,0,2,0,0,1,0,0,-19,-5,29,-31,64,19,0,0,0,113,106,112,107,1,4645
52.445585966,2,-1,0,2,0,0,3,-1,0,-19,-5,29,-31,64,19,0,0,0,113,106,112,107,1,4646
52.464782953,4,-1,0,2,0,0,3,-1,0,23,113,167,-19,30,213,0,0,0,112,106,114,106,1,4647
52.475736856,3,-4,0,3,0,0,2,1,0,-189,-79,178,3,23,119,0,0,0,112,106,114,106,1,4648
52.486861944,3,-4,0,3,0,0,2,1,0,-189,-79,178,3,23,119,0,0,0,106,113,115,104,1,4649
52.497797012,2,-4,0,3,0,0,0,4,0,-189,-79,178,3,23,119,0,0,0,106,113,115,104,1,4650
