TiempoEjecucion,AnguloPitch,AnguloRoll,AnguloYaw,G_Pitch,G_Roll,G_Yaw,G_Pitch_filtrada,G_Roll_filtrada,G_Yaw_filtrada,Ax,Ay,Az,Ax_filtrada,Ay_filtrada,Az_filtrada,posZ,posZ_filtrada,velZ,motorDelantero,motorTrasero,motorDerecho,motorIzquierdo,EstadoEncendido,MensajesRecibidos
128.926313877,-2,0,-7,-5,-9,-13,11,-6,-6,136,-121,89,17,24,208,23,21,0,173,166,161,178,1,10695
128.939530849,-2,0,-7,-13,-16,-13,8,-8,-7,136,-121,89,17,24,208,23,21,0,173,166,161,178,1,10696
128.955206871,-2,0,-7,-13,-16,-13,8,-8,-7,-8,-84,41,35,32,202,23,21,0,178,161,157,182,1,10697
128.971369028,-2,0,-7,10,-7,-10,3,-9,-9,6,-30,225,45,36,203,23,21,0,178,161,157,182,1,10698
128.97735691,-2,0,-7,20,2,-3,0,-10,-10,6,-30,225,45,36,203,23,21,0,163,176,163,176,1,10699
128.990452051,-2,0,-7,20,2,-3,0,-10,-10,6,-30,225,45,36,203,23,21,0,157,182,168,171,1,10700
129.007356882,-2,0,-7,24,-9,-11,-4,-11,-11,107,98,166,47,35,206,23,21,0,155,184,161,178,1,10701
129.018376827,-2,0,-7,41,-4,-5,-6,-11,-12,68,143,22,45,27,208,23,21,0,155,184,161,178,1,10702
129.029330968,-2,0,-7,41,-4,-5,-6,-11,-12,68,143,22,45,27,208,23,21,0,145,194,165,174,1,10703
129.040292024,-2,0,-8,28,-11,0,-5,-11,-12,68,143,22,45,27,208,23,21,0,152,187,160,179,1,10704
129.063338995,-2,0,-8,28,-11,0,-5,-11,-12,139,-51,223,42,14,206,23,21,0,152,187,160,179,1,10705
129.069285869,-1,0,-8,40,-2,-2,-1,-10,-11,-28,-111,145,39,0,201,23,21,0,152,187,160,179,1,10706
129.080342054,-1,0,-8,40,-2,-2,-1,-10,-11,-28,-111,145,39,0,201,23,21,0,145,194,166,173,1,10707
129.091526031,-1,0,-8,33,2,2,5,-9,-10,-28,-111,145,39,0,201,23,21,0,150,189,169,170,1,10708
129.109333992,-1,0,-8,33,2,2,5,-9,-10,-2,40,113,39,-9,194,23,21,0,150,189,169,170,1,10709
129.120386839,-1,0,-8,15,11,-6,13,-7,-9,191,9,250,42,-14,188,23,21,0,150,189,169,170,1,10710
129.131382942,-1,0,-8,-3,0,-3,22,-6,-7,191,9,250,42,-14,188,23,21,0,160,179,174,165,1,10711
129.142303943,-1,0,-8,-3,0,-3,22,-6,-7,191,9,250,42,-14,188,23,21,0,172,167,167,172,1,10712
129.161282062,-1,0,-8,-4,12,1,29,-4,-4,135,100,180,48,-13,187,23,21,0,172,167,174,165,1,10713
129.172250986,0,0,-8,-23,2,-3,33,-2,-3,-115,177,192,55,-6,191,23,21,0,172,167,174,165,1,10714
129.183331012,0,0,-8,-23,2,-3,33,-2,-3,-115,177,192,55,-6,191,23,21,0,183,156,168,171,1,10715
129.194346904,0,0,-8,-34,9,-9,33,0,-1,-115,177,192,55,-6,191,23,21,0,183,156,168,171,1,10716
129.213131904,0,0,-8,-34,9,-9,33,0,-1,-16,43,114,61,7,201,23,21,0,190,149,173,166,1,10717
129.224191904,0,0,-8,-36,13,-3,28,1,-1,44,89,60,66,27,213,23,21,0,190,149,173,166,1,10718
129.235358953,0,0,-8,-44,3,-3,19,3,-1,44,89,60,66,27,213,23,21,0,191,148,175,164,1,10719
129.247566938,0,0,-8,-44,3,-3,19,3,-1,44,89,60,66,27,213,23,21,0,196,143,169,170,1,10720
129.265379905,0,0,-8,-31,13,0,6,5,-1,47,65,224,68,51,224,23,21,0,188,151,175,164,1,10721
129.276236057,0,1,-8,-26,-9,-2,-7,7,-2,-94,-130,39,65,77,232,23,21,0,188,151,175,164,1,10722
129.287644863,0,1,-8,-26,-9,-2,-7,7,-2,-94,-130,39,65,77,232,23,21,0,185,154,161,178,1,10723
129.298462867,0,1,-8,-20,-7,-5,-20,8,-3,-94,-130,39,65,77,232,23,21,0,185,154,161,178,1,10724
129.31636095,0,1,-8,-20,-7,-5,-20,8,-3,77,46,188,57,98,234,23,21,0,182,157,163,176,1,10725
129.327391862,0,1,-8,-2,-11,-3,-31,8,-4,68,35,84,45,110,234,23,21,0,182,157,163,176,1,10726
129.338197946,0,1,-8,-2,-11,-3,-31,8,-4,68,35,84,45,110,234,23,21,0,171,168,160,179,1,10727
