TiempoEjecucion,AnguloPitch,AnguloRoll,AnguloYaw,G_Pitch,G_Roll,G_Yaw,G_Pitch_filtrada,G_Roll_filtrada,G_Yaw_filtrada,Ax,Ay,Az,Ax_filtrada,Ay_filtrada,Az_filtrada,posZ,posZ_filtrada,velZ,motorDelantero,motorTrasero,motorDerecho,motorIzquierdo,EstadoEncendido,MensajesRecibidos
144.031694174,4,1,-107,10,-56,8,92,-125,13,33,24,87,33,24,87,94,92,0,0,0,0,0,0,13109
144.042576075,6,4,-107,10,-56,8,92,-125,13,100,67,78,100,67,78,94,92,0,0,0,0,0,0,13110
144.05359912,5,4,-107,-19,-24,0,58,-106,11,100,67,78,100,67,78,94,92,0,0,0,0,0,0,13111
144.064774037,7,6,-107,-19,-24,0,58,-106,11,98,67,122,98,67,122,93,92,0,0,0,0,0,0,13112
144.075483084,5,6,-107,-87,68,-11,13,-62,7,98,67,122,98,67,122,93,92,0,0,0,0,0,0,13113
144.086543084,6,8,-107,-87,68,-11,13,-62,7,70,61,187,70,61,187,93,92,0,0,0,0,0,0,13114
144.097645998,5,8,-108,-106,96,-17,-32,-5,0,70,61,187,70,61,187,93,92,0,0,0,0,0,0,13115
144.108592034,6,8,-108,-106,96,-17,-32,-5,0,20,27,246,20,27,246,92,92,0,0,0,0,0,0,13116
144.119687081,4,8,-108,-100,86,-16,-75,51,-9,20,27,246,20,27,246,92,92,0,0,0,0,0,0,13117
144.130604029,4,8,-108,-100,86,-16,-75,51,-9,-10,-1,44,-10,-1,44,92,92,0,0,0,0,0,0,13118
144.141550065,4,8,-108,-62,50,-8,-104,92,-16,-10,-1,44,-10,-1,44,92,92,0,0,0,0,0,0,13119
144.152539015,3,7,-108,-62,50,-8,-104,92,-16,-28,-21,56,-28,-21,56,91,92,0,0,0,0,0,0,13120
144.163544178,3,7,-108,-2,1,0,-102,95,-17,-28,-21,56,-28,-21,56,91,92,0,0,0,0,0,0,13121
144.174829007,3,6,-108,-2,1,0,-102,95,-17,-28,-19,45,-28,-19,45,91,92,0,0,0,0,0,0,13122
144.186964035,3,6,-108,50,-41,5,-64,56,-9,-28,-19,45,-28,-19,45,91,92,0,0,0,0,0,0,13123
144.19671011,3,5,-108,50,-41,5,-64,56,-9,-14,-15,250,-14,-15,250,91,92,0,0,0,0,0,0,13124
144.20755601,3,4,-108,75,-66,6,-5,0,0,-14,-15,250,-14,-15,250,91,92,0,0,0,0,0,0,13125
144.218600989,3,5,-108,75,-66,6,-5,0,0,3,-8,214,3,-8,214,91,92,0,0,0,0,0,0,13126
144.229520083,3,4,-108,71,-67,6,49,-44,5,3,-8,214,3,-8,214,91,92,0,0,0,0,0,0,13127
144.241271973,4,4,-108,58,-58,5,78,-67,7,28,14,183,28,14,183,91,91,0,0,0,0,0,0,13128
144.251599074,4,3,-108,20,-28,1,77,-69,6,28,14,183,28,14,183,91,91,0,0,0,0,0,0,13129
144.262619973,4,3,-108,20,-28,1,77,-69,6,28,14,183,28,14,183,91,91,0,0,0,0,0,0,13130
144.273557187,4,4,-108,0,-13,-2,54,-55,4,45,40,167,45,40,167,91,91,0,0,0,0,0,0,13131
144.284761191,4,3,-108,-18,-1,-5,24,-33,1,45,40,167,45,40,167,90,91,0,0,0,0,0,0,13132
144.294875145,4,4,-108,-40,12,-11,-3,-11,-2,38,38,176,38,38,176,90,91,0,0,0,0,0,0,13133
144.305613995,4,4,-108,-40,12,-11,-3,-11,-2,38,38,176,38,38,176,90,91,0,0,0,0,0,0,13134
144.316599131,3,4,-108,-47,17,-12,-23,3,-6,38,38,176,38,38,176,90,91,0,0,0,0,0,0,13135
144.327833176,3,4,-108,-54,17,-11,-38,11,-10,25,20,219,25,20,219,89,91,0,0,0,0,0,0,13136
144.344334126,2,4,-108,-53,16,-10,-48,16,-13,25,20,219,25,20,219,89,91,0,0,0,0,0,0,13137
